Time	Node	AppId	Name	SeqNo	Type	RetxCount	WinSize	MaxWinSize	LifeTime
439	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
439.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
439.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
439.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
440	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
440.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
440.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
440.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
441	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
441.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
441.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
441.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
442	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
442.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
442.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
442.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
443	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
443.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
443.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
443.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
444	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
444.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
444.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
444.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
445	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
445.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
445.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
445.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
446	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
446.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
446.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
446.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
447	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
447.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
447.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
447.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
448	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
448.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
448.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
448.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
449	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
449.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
449.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
449.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
450	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
450.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
450.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
450.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
451	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
451.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
451.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
451.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
452	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
452.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
452.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
452.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
453	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
453.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
453.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
453.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
454	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
454.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
454.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
454.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
455	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
455.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
455.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
455.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
456	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
456.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
456.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
