Time	Node	AppId	Name	SeqNo	Type	RetxCount	WinSize	MaxWinSize	LifeTime
187.372	C	1	/prefix/%00%C4	196	C_Interest	3	10	10	0.31
187.387	P	1	/prefix/%00%BD	189	P_Interest	0	0	0	0
187.41	P	1	/prefix/%00%C6	198	P_Interest	0	0	0	0
187.415	C	1	/prefix/%00%C3	195	C_Interest	5	10	10	0.31
187.434	P	1	/prefix/%00%BF	191	P_Interest	0	0	0	0
187.448	P	1	/prefix/%00%BE	190	P_Interest	0	0	0	0
187.477	C	1	/prefix/%00%C5	197	C_Interest	3	10	10	0.31
187.483	C	1	/prefix/%00%C1	193	C_Interest	8	10	10	0.31
187.484	P	1	/prefix/%00%C2	194	P_Interest	0	0	0	0
187.513	C	1	/prefix/%00%C0	192	C_Interest	14	10	10	0.31
187.522	P	1	/prefix/%00%C4	196	P_Interest	0	0	0	0
187.537	C	1	/prefix/%00%BD	189	C_Interest	26	10	10	0.31
187.56	C	1	/prefix/%00%C6	198	C_Interest	3	10	10	0.31
187.565	P	1	/prefix/%00%C3	195	P_Interest	0	0	0	0
187.584	C	1	/prefix/%00%BF	191	C_Interest	16	10	10	0.31
187.598	C	1	/prefix/%00%BE	190	C_Interest	24	10	10	0.31
187.627	P	1	/prefix/%00%C5	197	P_Interest	0	0	0	0
187.633	P	1	/prefix/%00%C1	193	P_Interest	0	0	0	0
187.634	C	1	/prefix/%00%C2	194	C_Interest	7	10	10	0.31
187.663	P	1	/prefix/%00%C0	192	P_Interest	0	0	0	0
187.672	C	1	/prefix/%00%C4	196	C_Interest	4	10	10	0.31
187.687	P	1	/prefix/%00%BD	189	P_Interest	0	0	0	0
187.71	P	1	/prefix/%00%C6	198	P_Interest	0	0	0	0
187.715	C	1	/prefix/%00%C3	195	C_Interest	6	10	10	0.31
187.734	P	1	/prefix/%00%BF	191	P_Interest	0	0	0	0
187.748	P	1	/prefix/%00%BE	190	P_Interest	0	0	0	0
187.777	C	1	/prefix/%00%C5	197	C_Interest	4	10	10	0.31
187.783	C	1	/prefix/%00%C1	193	C_Interest	9	10	10	0.31
187.784	P	1	/prefix/%00%C2	194	P_Interest	0	0	0	0
187.813	C	1	/prefix/%00%C0	192	C_Interest	15	10	10	0.31
187.822	P	1	/prefix/%00%C4	196	P_Interest	0	0	0	0
187.837	C	1	/prefix/%00%BD	189	C_Interest	27	10	10	0.31
187.86	C	1	/prefix/%00%C6	198	C_Interest	4	10	10	0.31
187.865	P	1	/prefix/%00%C3	195	P_Interest	0	0	0	0
187.884	C	1	/prefix/%00%BF	191	C_Interest	17	10	10	0.31
187.898	C	1	/prefix/%00%BE	190	C_Interest	25	10	10	0.31
187.927	P	1	/prefix/%00%C5	197	P_Interest	0	0	0	0
187.933	P	1	/prefix/%00%C1	193	P_Interest	0	0	0	0
187.934	C	1	/prefix/%00%C2	194	C_Interest	8	10	10	0.31
187.963	P	1	/prefix/%00%C0	192	P_Interest	0	0	0	0
187.972	C	1	/prefix/%00%C4	196	C_Interest	5	10	10	0.31
187.987	P	1	/prefix/%00%BD	189	P_Interest	0	0	0	0
188.01	P	1	/prefix/%00%C6	198	P_Interest	0	0	0	0
188.015	C	1	/prefix/%00%C3	195	C_Interest	7	10	10	0.31
188.034	P	1	/prefix/%00%BF	191	P_Interest	0	0	0	0
188.048	P	1	/prefix/%00%BE	190	P_Interest	0	0	0	0
188.077	C	1	/prefix/%00%C5	197	C_Interest	5	10	10	0.31
188.083	C	1	/prefix/%00%C1	193	C_Interest	10	10	10	0.31
188.084	P	1	/prefix/%00%C2	194	P_Interest	0	0	0	0
188.113	C	1	/prefix/%00%C0	192	C_Interest	16	10	10	0.31
188.122	P	1	/prefix/%00%C4	196	P_Interest	0	0	0	0
188.137	C	1	/prefix/%00%BD	189	C_Interest	28	10	10	0.31
188.16	C	1	/prefix/%00%C6	198	C_Interest	5	10	10	0.31
188.165	P	1	/prefix/%00%C3	195	P_Interest	0	0	0	0
188.184	C	1	/prefix/%00%BF	191	C_Interest	18	10	10	0.31
188.198	C	1	/prefix/%00%BE	190	C_Interest	26	10	10	0.31
188.227	P	1	/prefix/%00%C5	197	P_Interest	0	0	0	0
188.233	P	1	/prefix/%00%C1	193	P_Interest	0	0	0	0
188.234	C	1	/prefix/%00%C2	194	C_Interest	9	10	10	0.31
188.263	P	1	/prefix/%00%C0	192	P_Interest	0	0	0	0
188.272	C	1	/prefix/%00%C4	196	C_Interest	6	10	10	0.31
188.287	P	1	/prefix/%00%BD	189	P_Interest	0	0	0	0
188.31	P	1	/prefix/%00%C6	198	P_Interest	0	0	0	0
188.315	C	1	/prefix/%00%C3	195	C_Interest	8	10	10	0.31
188.334	P	1	/prefix/%00%BF	191	P_Interest	0	0	0	0
188.348	P	1	/prefix/%00%BE	190	P_Interest	0	0	0	0
188.377	C	1	/prefix/%00%C5	197	C_Interest	6	10	10	0.31
188.383	C	1	/prefix/%00%C1	193	C_Interest	11	10	10	0.31
188.384	P	1	/prefix/%00%C2	194	P_Interest	0	0	0	0
188.413	C	1	/prefix/%00%C0	192	C_Interest	17	10	10	0.31
188.422	P	1	/prefix/%00%C4	196	P_Interest	0	0	0	0
188.437	C	1	/prefix/%00%BD	189	C_Interest	29	10	10	0.31
188.438	P	1	/prefix/%00%BD	189	P_GData	0	0	0	0
188.438	P	1	/prefix/%00%BD	189	P_Data	0	0	0	0
188.46	C	1	/prefix/%00%C6	198	C_Interest	6	10	10	0.31
188.465	P	1	/prefix/%00%C3	195	P_Interest	0	0	0	0
188.484	C	1	/prefix/%00%BF	191	C_Interest	19	10	10	0.31
188.498	C	1	/prefix/%00%BE	190	C_Interest	27	10	10	0.31
188.527	P	1	/prefix/%00%C5	197	P_Interest	0	0	0	0
188.533	P	1	/prefix/%00%C1	193	P_Interest	0	0	0	0
