Time	Node	AppId	Name	SeqNo	Type	RetxCount	WinSize	MaxWinSize	LifeTime
11.6598	C	1	/prefix/%00%1C	28	C_Interest	1	0	1	2
11.8098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
12.1598	C	1	/prefix/%00%1C	28	C_Interest	2	0	1	2
12.3098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
12.6598	C	1	/prefix/%00%1C	28	C_Interest	3	0	1	2
12.8098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
13.1598	C	1	/prefix/%00%1C	28	C_Interest	4	0	1	2
13.3098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
13.6598	C	1	/prefix/%00%1C	28	C_Interest	5	0	1	2
13.8098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
14.1598	C	1	/prefix/%00%1C	28	C_Interest	6	0	1	2
14.3098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
14.6598	C	1	/prefix/%00%1C	28	C_Interest	7	0	1	2
14.8098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
15.1598	C	1	/prefix/%00%1C	28	C_Interest	8	0	1	2
15.3098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
15.6598	C	1	/prefix/%00%1C	28	C_Interest	9	0	1	2
15.8098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
16.1598	C	1	/prefix/%00%1C	28	C_Interest	10	0	1	2
16.3098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
16.6598	C	1	/prefix/%00%1C	28	C_Interest	11	0	1	2
16.8098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
17.1598	C	1	/prefix/%00%1C	28	C_Interest	12	0	1	2
17.3098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
17.6598	C	1	/prefix/%00%1C	28	C_Interest	13	0	1	2
17.8098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
18.1598	C	1	/prefix/%00%1C	28	C_Interest	14	0	1	2
18.3098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
18.6598	C	1	/prefix/%00%1C	28	C_Interest	15	0	1	2
18.8098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
